id,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera
3614,2018-04-12,shot,glass shard,37,M,O,Trinidad,CO,False,other,0,False
3612,2018-04-13,shot,knife,34,M,W,Waco,TX,False,other,0,False
3621,2018-04-13,shot,gun,31,M,W,Thornton,CO,False,other,1,False
3617,2018-04-14,shot,gun,55,M,H,Millville,NJ,False,other,1,False
3618,2018-04-14,shot,gun,39,M,B,Phoenix,AZ,False,attack,1,False
3619,2018-04-14,shot,vehicle,32,M,W,Carrollton,GA,False,attack,0,False
3620,2018-04-14,shot,gun,44,M,H,Phoenix,AZ,False,attack,0,False
4263,2018-04-14,shot,toy weapon,24,M,W,Anaheim,CA,True,attack,0,True
3616,2018-04-15,shot,knife,36,M,N,Lodge Grass,MT,False,other,0,False
3622,2018-04-17,shot,screwdriver,41,M,B,Magna,UT,True,attack,1,False
3625,2018-04-17,shot,vehicle,39,M,W,Tishomingo,OK,False,attack,1,False
3626,2018-04-18,shot,knife,32,M,W,Douglasville,GA,False,attack,0,True
3627,2018-04-18,shot,gun,45,M,W,Greene County,MO,False,attack,1,False
3628,2018-04-18,shot,gun,31,M,B,Fort Lauderdale,FL,False,attack,0,False
3629,2018-04-18,shot,knife,32,M,N,Sugar House,UT,True,other,0,False
3630,2018-04-18,shot,gun,48,M,B,Pavilion Township,MI,False,attack,0,False
3634,2018-04-20,shot,vehicle,49,M,W,Foresthill,CA,True,other,1,False
3636,2018-04-20,shot,unarmed,48,M,B,Orlando,FL,False,other,0,False
3638,2018-04-20,shot,gun,18,M,W,Mackinaw,IL,False,attack,0,False
3633,2018-04-21,shot,gun,25,M,B,Memphis,TN,False,other,1,False
3635,2018-04-22,shot,gun,27,M,W,West Olive,MI,False,attack,0,False
3639,2018-04-22,shot,gun,37,M,H,Louisville,KY,False,attack,1,False
3640,2018-04-24,shot,gun,44,M,H,San Antonio,TX,False,other,1,False
3645,2018-04-24,shot,gun,37,M,O,Harmony,TX,True,attack,0,False
4266,2018-04-24,shot,gun,37,M,O,Amarillo,TX,True,attack,0,False
3641,2018-04-25,shot,gun,41,M,W,Colorado Springs,CO,False,attack,1,False
3643,2018-04-25,shot,knife,42,M,B,Louisville,KY,False,attack,0,False
3644,2018-04-25,shot,gun,36,M,W,Denver,CO,False,other,1,False
4264,2018-04-25,shot,gun,89,M,O,Grand Canyon Caverns,AZ,True,attack,0,False
4265,2018-04-25,shot,gun,37,M,B,Grand Prairie,TX,False,attack,0,False
3646,2018-04-26,shot,knife,22,M,O,Vernon,TX,False,attack,1,False
3648,2018-04-26,shot,vehicle,56,F,W,Palermo,CA,False,attack,1,True
4267,2018-04-26,shot,gun,35,M,W,Shelby Township,MI,True,attack,0,False
3649,2018-04-28,shot,knife,36,F,B,Johns Creek,GA,True,other,0,False
3652,2018-04-28,shot,gun,46,M,W,Northglenn,CO,False,other,0,False
3653,2018-04-28,shot,gun,26,M,H,Elk Grove,CA,False,attack,0,False
3750,2018-04-28,shot,gun,41,M,W,Casselberry,FL,False,attack,0,False
3650,2018-04-29,shot,unarmed,38,M,W,Shreveport,LA,False,attack,1,False
3651,2018-04-29,shot,unknown weapon,42,M,W,Redlands,CA,False,other,0,False
3654,2018-04-29,shot,gun,47,M,W,Franklin,NC,False,attack,0,False
3655,2018-04-29,shot,gun,26,M,W,Moorland,IA,False,attack,0,False
4268,2018-04-30,shot,knife,64,M,B,Columbus,OH,False,other,0,False
3657,2018-05-01,shot,gun,37,M,O,San Antonio,TX,False,attack,1,False
3658,2018-05-01,shot,gun,37,M,O,Quartzsite,AZ,False,attack,1,False
4273,2018-05-01,shot,samurai sword,49,M,W,League City,TX,False,other,0,False
3660,2018-05-02,shot,gun,48,M,W,Liberty,NC,False,attack,0,False
3662,2018-05-02,shot,gun,67,M,B,Dallas,TX,False,attack,0,False
3663,2018-05-02,shot,gun,24,M,B,Columbus,GA,False,attack,1,False
3664,2018-05-03,shot,machete,26,M,H,Orosi,CA,True,attack,0,False
3666,2018-05-03,shot,knife,28,M,W,Sandia,TX,False,attack,0,False
3742,2018-05-04,shot,gun,21,M,W,Terre Haute,IN,False,attack,1,False
3744,2018-05-04,shot,toy weapon,54,M,O,Oakfield,ME,False,other,0,False
3670,2018-05-05,shot,gun,24,M,W,Kettering,OH,False,attack,0,False
3671,2018-05-05,shot,gun,51,M,O,Scottsdale,AZ,False,attack,1,False
3743,2018-05-05,shot,gun,59,M,O,Bexar County,TX,True,attack,1,False
3745,2018-05-05,shot,vehicle,21,F,W,Aurora,MO,False,attack,1,False
3667,2018-05-06,shot,gun,73,M,W,Fairview,OH,True,attack,0,False
3668,2018-05-06,shot,gun,39,M,W,Prague,OK,False,attack,1,False
3669,2018-05-06,shot,Taser,32,M,B,East Point,GA,False,attack,1,False
3673,2018-05-06,shot,gun,38,M,W,Casper,WY,False,attack,0,False
3674,2018-05-07,shot,gun,26,M,W,Tulsa,OK,False,other,0,True
3675,2018-05-07,shot,gun,55,F,W,Floyd County,GA,False,attack,1,False
3680,2018-05-07,shot,gun,50,M,W,Appleton,WI,True,other,0,True
3747,2018-05-07,shot,gun,49,F,H,Yuma,AZ,False,other,0,False
3748,2018-05-07,shot,gun,48,M,W,Hackett,AR,False,attack,0,False
3677,2018-05-08,shot,gun,65,M,W,Lancaster,PA,False,attack,0,False
3678,2018-05-08,shot,knife,37,M,O,Tucson,AZ,False,other,1,False
3679,2018-05-08,shot,toy weapon,37,M,W,Glade Spring,VA,False,other,1,False
4274,2018-05-08,shot,knife,45,M,H,Greeley,CO,False,other,1,False
3682,2018-05-09,shot,gun,33,M,B,Jackson,MS,False,attack,0,False
3683,2018-05-10,shot,vehicle,46,M,W,Morristown,TN,False,attack,0,False
3684,2018-05-10,shot,gun,33,M,W,Lower Burrell,PA,False,other,0,False
3692,2018-05-11,shot,gun,51,M,O,York,WI,False,attack,1,False
3746,2018-05-11,shot,gun,51,M,W,Clark County,WI,False,attack,1,False
3749,2018-05-11,shot,knife,33,M,W,Haughton,LA,False,other,0,False
3751,2018-05-11,shot,gun,51,M,W,Evansville,IN,False,attack,1,False
3752,2018-05-11,shot,gun,52,M,W,Talihina,OK,False,attack,0,False
3753,2018-05-11,shot,knife,24,M,N,Blackfoot,ID,False,attack,0,False
3693,2018-05-12,shot,gun,55,M,W,Columbus,OH,False,attack,1,False
3686,2018-05-13,shot,unknown weapon,28,M,B,Portsmouth,VA,False,other,0,False
3689,2018-05-13,shot,gun,36,M,W,Amite,LA,False,attack,0,False
3690,2018-05-13,shot,gun,54,M,O,Carnesville,GA,False,attack,0,False
3691,2018-05-13,shot,gun,38,M,O,Dearborn Heights,MI,False,other,0,False
3685,2018-05-14,shot,gun,24,M,B,Clinton,MD,False,attack,0,False
3687,2018-05-14,shot,unarmed,20,M,W,Royal Oak,MI,False,attack,0,False
3688,2018-05-14,shot,gun,54,M,W,Wales,ME,False,attack,0,False
3694,2018-05-14,shot,gun,53,M,W,Quincy,IL,False,other,0,False
3695,2018-05-14,shot,gun,36,M,H,San Antonio,TX,False,attack,0,False
3696,2018-05-14,shot and Tasered,unarmed,24,M,B,Richmond,VA,False,attack,1,True
3698,2018-05-15,shot,gun,34,M,W,Lake Mary,FL,False,other,1,False
3705,2018-05-16,shot,knife,59,M,W,Martins Ferry,OH,False,other,0,False
3708,2018-05-17,shot,gun,34,M,W,Norman,OK,False,attack,0,False
3703,2018-05-18,shot,gun,37,M,O,Plymouth Township,MI,True,attack,1,False
3706,2018-05-18,shot,hatchet,24,M,W,Gresham,OR,False,other,1,False
3701,2018-05-19,shot,gun,30,M,W,Columbus,OH,False,attack,0,False
3702,2018-05-19,shot,gun,36,M,H,Pueblo,CO,False,attack,0,False
3699,2018-05-20,shot,gun,36,M,W,Baxter,KY,False,other,1,False
3707,2018-05-21,shot,gun,58,M,W,Joshua Tree,CA,True,attack,1,False
3709,2018-05-22,shot,knife,49,M,H,Mathis,TX,False,other,0,False
3710,2018-05-23,shot,gun,31,F,W,Gurnee,IL,False,attack,1,False
3718,2018-05-23,shot,knife,25,M,W,Fox Crossing,WI,True,other,0,False
3720,2018-05-23,shot,unarmed,20,F,H,Rio Bravo,TX,False,attack,0,False
3717,2018-05-24,shot,unarmed,30,M,W,Citra,FL,False,attack,1,True
3737,2018-05-24,shot,unarmed,33,M,W,Cleveland,OH,True,attack,0,False
3715,2018-05-25,shot,vehicle,29,M,W,Dumas,TX,False,attack,0,False
3716,2018-05-25,shot,knife,37,M,O,Mountain Home,ID,False,other,1,False
3736,2018-05-25,shot,knife,31,M,W,Fort Morgan,CO,True,other,0,False
3714,2018-05-26,shot,gun,51,M,W,Silsbee,TX,False,other,0,False
3712,2018-05-27,shot,knife,42,M,H,San Diego,CA,True,other,0,True
3713,2018-05-27,shot,gun,67,M,W,Grand Junction,CO,False,attack,0,False
3735,2018-05-27,shot,knife,37,M,O,Everton,MO,True,other,0,False
3711,2018-05-28,shot,gun,23,M,W,West Jordan,UT,False,attack,1,False
3722,2018-05-29,shot,gun,34,M,N,Phoenix,AZ,False,other,0,False
3724,2018-05-29,shot,metal pipe,51,M,H,Riverbank,CA,False,attack,0,False
3733,2018-05-29,shot,toy weapon,19,M,W,Cottonwood Heights,UT,False,other,1,False
3721,2018-05-30,shot,pick-axe,29,M,H,Los Angeles,CA,False,attack,1,True
3734,2018-05-30,shot,gun,23,M,B,Florida City,FL,False,undetermined,0,False
3725,2018-05-31,shot,knife,46,F,W,Fullerton,CA,True,other,0,False
3726,2018-05-31,shot,knife,42,M,B,Thomasville,NC,False,attack,1,False
3727,2018-06-01,shot,unarmed,21,M,H,Dundee,FL,False,attack,0,False
3731,2018-06-01,shot,knife,55,M,A,Honolulu,HI,True,attack,0,False
3732,2018-06-01,shot,knife,37,M,W,Torrance,CA,False,other,0,False
3728,2018-06-03,shot,unarmed,32,M,H,Chickasha,OK,False,other,1,False
3729,2018-06-03,shot,ax,37,M,O,Mecca,CA,False,other,0,False
3741,2018-06-03,shot,gun,34,M,H,Jurupa Valley,CA,False,attack,1,False
3738,2018-06-04,shot,gun,40,M,W,Springfield,MO,False,attack,1,False
3739,2018-06-05,shot,gun,55,M,H,Pearland,TX,True,attack,0,False
3740,2018-06-05,shot,gun,20,M,W,Wilmington,NC,True,other,0,False
3758,2018-06-06,shot,gun,56,M,W,LaGrange,GA,True,attack,0,False
3805,2018-06-06,shot,gun,47,M,W,Delaware,OH,True,other,0,False
3754,2018-06-07,shot,gun,33,M,W,Albuquerque,NM,False,attack,1,False
3850,2018-06-07,shot,gun,28,M,B,Gary,IN,False,attack,0,False
3851,2018-06-07,shot,gun,50,M,W,Benton City,WA,False,other,0,False
3761,2018-06-08,shot,unarmed,36,M,W,Madison County,MS,False,undetermined,0,False
3849,2018-06-08,shot,gun,47,M,W,Hardwick,NJ,True,attack,1,False
3760,2018-06-09,shot,vehicle,36,F,B,Deptford,NJ,False,other,1,False
3762,2018-06-09,shot,gun,49,M,W,Temple,TX,False,attack,0,False
3759,2018-06-10,shot,unknown weapon,34,M,W,Westminister,CO,False,other,1,False
3763,2018-06-11,shot,unarmed,41,M,B,Silver Spring,MD,True,attack,0,True
3765,2018-06-11,shot,knife,29,M,H,Whittier,CA,False,other,1,False
3764,2018-06-12,shot,gun,34,M,B,Danville,IL,False,attack,1,False
3766,2018-06-12,shot,unarmed,34,M,W,Phoenix,AZ,False,other,0,False
3767,2018-06-12,shot,gun,22,M,B,Washington,DC,False,attack,0,False
3769,2018-06-12,shot,knife,32,M,W,Hardwick,NJ,False,other,0,False
3771,2018-06-13,shot,gun,37,M,O,Denver,CO,False,attack,1,False
3774,2018-06-13,shot,gun,44,M,W,Pike County,OH,False,attack,0,False
3848,2018-06-13,shot,toy weapon,21,M,W,Eustis,FL,True,attack,0,False
3770,2018-06-14,shot,gun,37,F,O,Denver,CO,False,attack,0,False
3772,2018-06-14,shot,gun,29,M,H,Hall County,GA,False,attack,1,False
3773,2018-06-14,shot,gun and car,18,M,B,Las Vegas,NV,False,attack,1,False
3776,2018-06-14,shot,gun,33,M,B,Kansas City,MO,False,attack,0,False
3778,2018-06-14,shot,sword,28,F,W,Kansas City,MO,False,undetermined,0,False
3779,2018-06-14,shot,gun,37,M,W,Kansas City,MO,True,other,0,False
3780,2018-06-14,shot,gun,40,M,H,Kirkland,WA,False,other,0,False
3846,2018-06-15,shot,unarmed,40,M,W,Nokomis,IL,False,other,1,False
3781,2018-06-16,shot,toy weapon,53,M,O,Mesa,AZ,False,attack,0,False
3782,2018-06-16,shot,knife,37,M,B,Warwick,NY,False,other,0,False
3783,2018-06-16,shot,unarmed,47,M,H,Albuquerque,NM,False,attack,1,False
3784,2018-06-16,shot,knife,30,M,O,Van Nuys,CA,True,attack,0,False
3786,2018-06-16,shot,gun,48,M,O,Phoenix,AZ,False,attack,1,False
3785,2018-06-17,shot,gun,33,M,B,Trenton,NJ,False,attack,0,False
3790,2018-06-17,shot,gun,44,M,H,South Salt Lake,UT,False,other,0,False
3787,2018-06-19,shot,gun,65,M,W,Cumming,GA,False,attack,0,False
3788,2018-06-19,shot,gun,20,M,B,Stone Mountain,GA,False,attack,0,False
3789,2018-06-19,shot,unarmed,17,M,B,Pittsburgh,PA,False,undetermined,1,False
3791,2018-06-19,shot,knife,55,M,W,Tucumcari,NM,False,attack,0,False
3792,2018-06-20,shot,unarmed,33,M,B,Kingsland,GA,False,attack,1,True
3793,2018-06-20,shot,gun,29,M,W,Parma,OH,False,attack,0,False
3794,2018-06-20,shot,metal pole,44,M,W,Bend,OR,False,other,0,False
3795,2018-06-22,shot,knife,37,M,W,Fairfield,OH,False,attack,0,False
3842,2018-06-22,shot,knife,32,M,B,Atlantic City,NJ,False,attack,0,True
3843,2018-06-22,shot,knife,31,M,W,Harrisonburg,VA,False,attack,0,False
3844,2018-06-22,shot,toy weapon,37,M,O,Inglewood,CA,True,attack,0,False
3845,2018-06-22,shot,knife,20,M,W,Albany,NY,True,attack,0,False
3796,2018-06-23,shot,gun,30,M,B,Minneapolis,MN,False,attack,1,True
3797,2018-06-23,shot,knife,25,M,B,Monroe,LA,False,attack,0,False
3800,2018-06-23,shot,gun,37,M,O,San Diego,CA,False,attack,0,False
3801,2018-06-23,shot,gun,47,M,W,Coos Bay,OR,False,attack,0,False
3802,2018-06-23,shot,gun and knife,48,M,W,Meridian,ID,False,other,0,False
3804,2018-06-23,shot,gun,38,M,O,Centennial,CO,False,attack,1,False
3841,2018-06-23,shot,bow and arrow,32,M,O,North Shore,HI,True,attack,0,False
3803,2018-06-25,shot,gun,29,M,W,Garland,TX,False,attack,1,False
3838,2018-06-25,shot,gun,30,M,W,Grenada,MS,False,other,1,False
3840,2018-06-25,shot,gun,36,M,O,Prompton,PA,True,attack,0,False
3807,2018-06-27,shot,gun,39,M,W,Aurora,CO,False,attack,1,False
3808,2018-06-29,shot,gun,36,M,H,Aurora,CO,False,attack,1,True
3809,2018-06-29,shot,gun,36,M,W,Russellville,AR,False,attack,0,False
3811,2018-06-29,shot,gun,54,M,W,Dade City,FL,True,attack,0,False
3813,2018-06-29,shot,unknown weapon,27,M,B,Pomona,CA,False,undetermined,1,False
3818,2018-06-29,shot,gun,19,M,B,Phoenix,AZ,False,attack,0,False
3820,2018-06-29,shot,knife,33,M,W,Lawrenceburg,TN,False,other,1,False
3836,2018-06-29,shot,gun,56,M,W,Waterford Township,MI,True,attack,1,False
3814,2018-07-01,shot,metal object,37,M,O,Santa Ana,CA,False,undetermined,0,False
3816,2018-07-01,shot,gun,33,M,W,Boise,ID,False,attack,1,False
3817,2018-07-01,shot,sword,60,M,A,Grandview,MO,False,other,0,False
3823,2018-07-01,shot,knife,26,M,W,Panora,IA,False,other,0,False
3824,2018-07-03,shot,gun,52,M,W,South Elgin,IL,False,attack,0,False
3930,2018-07-03,shot,knife,40,M,B,Fayetteville,NC,False,attack,0,False
3970,2018-07-03,shot,gun,33,M,B,Chicago,IL,False,other,1,True
3969,2018-07-03,shot and Tasered,knife,41,M,W,Lawton,OK,False,attack,0,False
3821,2018-07-04,shot,gun,35,M,O,Spalding County,GA,True,attack,0,True
3822,2018-07-04,shot,knife,32,M,N,Pueblo,CO,False,attack,0,False
3834,2018-07-04,shot,gun,34,M,H,Red Bluff,CA,True,attack,0,False
3825,2018-07-05,shot,unarmed,26,M,W,Devil's Lake,ND,False,attack,1,True
3826,2018-07-05,shot,knife,62,M,A,Louisville,KY,False,other,0,False
3827,2018-07-05,shot,gun,33,F,H,Tempe,AZ,False,attack,1,False
3971,2018-07-05,shot,gun,55,M,W,Eustis,FL,True,other,0,False
3972,2018-07-05,shot,toy weapon,38,M,W,Calaveras County,CA,True,attack,0,False
3828,2018-07-06,shot,gun,43,M,B,Overland Park,KS,False,attack,0,False
3830,2018-07-07,shot,unarmed,27,M,W,Amity,OR,False,attack,1,False
3832,2018-07-07,shot,knife,52,M,W,Jacksonville,FL,True,attack,0,False
3835,2018-07-07,shot,unknown weapon,37,M,O,Adams County,CO,False,attack,1,False
3829,2018-07-08,shot,gun,37,M,O,Westminster,CA,False,other,1,False
3831,2018-07-08,shot,gun,34,M,W,Tucson,AZ,False,other,0,False
3833,2018-07-08,shot,gun,41,M,W,Grand Forks,ND,True,other,0,False
3855,2018-07-10,shot,knife,40,M,W,Garland,TX,False,attack,0,False
3856,2018-07-10,shot,gun,53,M,H,Miami,FL,False,attack,1,False
3976,2018-07-10,shot,gun,21,M,W,Casper,WY,True,other,1,False
3852,2018-07-11,shot,knife,45,F,W,Willis,TX,False,other,0,False
3853,2018-07-11,shot,toy weapon,34,M,H,Los Banos,CA,False,other,0,False
3854,2018-07-11,shot,gun,22,M,H,Las Vegas,NV,False,attack,1,False
3862,2018-07-13,shot,gun,25,M,H,Dilley,TX,False,attack,0,True
3861,2018-07-13,shot and Tasered,knife,16,M,W,Chanhassen,MN,True,attack,0,True
3857,2018-07-14,shot,gun,37,M,B,Chicago,IL,False,other,1,True
3858,2018-07-14,shot,gun,68,M,B,Florence,SC,False,attack,0,False
3859,2018-07-15,shot,gun,25,M,B,Kansas City,MO,False,attack,0,False
3860,2018-07-15,shot,gun,34,M,W,Alvin,TX,True,attack,0,False
3941,2018-07-15,shot,gun,23,M,H,Albuquerque,NM,False,attack,0,False
3864,2018-07-17,shot,unknown weapon,25,M,W,Altoona,IA,False,other,1,False
3868,2018-07-17,shot,gun,27,M,H,Tucson,AZ,False,attack,1,False
3942,2018-07-17,shot,gun,51,M,W,Lenoir,NC,False,attack,0,False
3866,2018-07-18,shot,gun,30,M,H,Albuquerque,NM,False,attack,0,False
3869,2018-07-18,shot,gun,33,M,W,Fletcher,NC,False,attack,0,False
3872,2018-07-18,shot,gun,37,M,W,Pattison,TX,False,attack,0,False
3870,2018-07-19,shot,gun,19,M,H,Peoria,IL,False,other,1,False
3871,2018-07-19,shot,gun,22,M,H,Pico Rivera,CA,False,other,1,False
3877,2018-07-20,shot,toy weapon,37,M,H,Fresno,CA,False,attack,0,False
3880,2018-07-20,shot,gun,19,M,W,San Antonio,TX,False,attack,1,False
3944,2018-07-20,shot,gun,33,M,O,Puna,HI,False,attack,1,False
3945,2018-07-20,shot,gun,38,M,W,Lady Lake,FL,False,attack,0,False
3946,2018-07-20,shot,gun,45,M,H,Riverside,CA,False,attack,1,False
3874,2018-07-21,shot,gun and car,39,M,W,Tucson,AZ,False,attack,1,False
3878,2018-07-21,shot,vehicle,21,M,H,Mesa,AZ,False,attack,0,False
3879,2018-07-21,shot,knife,56,M,W,Toledo,OH,False,attack,0,False
3895,2018-07-21,shot,unarmed,27,F,H,Los Angeles,CA,False,other,1,True
3947,2018-07-21,shot,toy weapon,50,M,H,Anaheim,CA,True,other,1,False
3873,2018-07-22,shot,vehicle,16,M,W,Bixby,OK,False,attack,1,False
3906,2018-07-22,shot,gun,18,M,W,Hanover,CO,False,attack,0,False
3957,2018-07-22,shot,unknown weapon,38,M,H,Riverside,CA,False,other,0,False
3958,2018-07-22,shot,box cutter,32,M,H,Highland,CA,False,attack,1,False
3881,2018-07-23,shot,machete,33,M,H,Burlington,NC,True,other,0,False
3883,2018-07-23,shot,gun,71,M,W,Bristol,VA,True,attack,0,False
3961,2018-07-23,shot,knife,30,M,H,Silver Spring,MD,True,other,0,False
3882,2018-07-24,shot,vehicle,39,F,W,Soddy-Daisy,TN,False,attack,1,False
3886,2018-07-24,shot,gun,19,M,B,Starke,FL,False,other,1,False
3887,2018-07-24,shot,gun,44,M,W,Seaside,OR,False,other,0,True
3885,2018-07-25,shot,vehicle,54,M,W,Spokane,WA,False,attack,1,False
3893,2018-07-25,shot,gun,29,M,B,Memphis,TN,True,attack,0,True
3894,2018-07-25,shot,gun,37,M,H,Amarillo,TX,False,other,0,False
3959,2018-07-25,shot,unarmed,56,M,W,Lake Havasu,AZ,True,other,0,True
3960,2018-07-25,shot,gun,64,M,W,LaFollette,TN,True,attack,0,False
3888,2018-07-26,shot,gun,25,M,B,Nashville,TN,False,other,1,True
3890,2018-07-26,shot,gun,43,M,O,Walton County,GA,False,attack,1,False
3891,2018-07-26,shot,gun,18,M,H,Kent Station,WA,False,other,0,False
3892,2018-07-26,shot,gun,36,M,W,Lakemoor,IL,False,other,0,False
3901,2018-07-26,shot,toy weapon,24,M,H,Redondo Beach,CA,False,undetermined,0,False
3905,2018-07-26,shot,gun,30,M,W,Springdale,AR,False,attack,0,False
3962,2018-07-26,shot,gun,53,M,A,Nanakuli,HI,True,attack,0,False
4031,2018-07-27,shot,gun,32,M,H,Los Angeles,CA,False,attack,0,True
3896,2018-07-28,shot,gun,25,M,B,Toledo,OH,False,other,1,True
3897,2018-07-28,shot,unarmed,44,M,H,South Whitehall Township,PA,False,undetermined,0,False
3902,2018-07-28,shot,undetermined,32,M,W,Pineville,LA,False,undetermined,1,False
3904,2018-07-28,shot,gun,33,M,W,Aberdeen,NC,False,attack,0,False
3900,2018-07-29,shot,vehicle,37,M,O,Adams County,CO,False,attack,1,False
3899,2018-07-30,shot,gun,37,M,W,Aurora,CO,False,other,0,False
3908,2018-07-31,shot,gun,35,M,B,Mississippi County,AR,False,attack,1,False
3963,2018-07-31,shot,gun,23,M,H,Glendale,AZ,False,attack,0,False
3907,2018-08-01,shot,gun,27,M,B,Oxon Hill,MD,False,other,1,False
3909,2018-08-01,shot,gun,53,M,W,Tucson,AZ,False,other,0,False
3910,2018-08-01,shot,gun,35,M,H,Hereford,TX,False,attack,0,False
3911,2018-08-01,shot,gun,41,M,B,Sussex County,VA,False,attack,1,False
3924,2018-08-02,shot,vehicle,57,M,O,Westminster,CO,False,attack,1,False
3925,2018-08-02,shot,toy weapon,18,M,W,Apopka,FL,False,attack,0,False
3919,2018-08-03,shot,gun,34,M,B,Pine Bluff,AR,False,attack,0,False
3920,2018-08-03,shot,gun,49,M,W,Trumann,AR,True,attack,0,False
3923,2018-08-03,shot,gun,31,M,W,Deer Park,WA,True,attack,0,False
3926,2018-08-03,shot,Taser,29,M,H,Seville,FL,True,other,0,True
3921,2018-08-04,shot,gun,33,M,W,Liberty,MO,True,attack,0,False
3922,2018-08-04,shot,gun,38,M,W,Delray Beach,FL,True,other,0,False
3913,2018-08-05,shot,gun,43,M,N,St. Paul,MN,False,other,0,True
3914,2018-08-05,shot,gun,58,M,O,Hesperia,CA,False,other,0,False
3916,2018-08-05,shot,baseball bat,29,M,W,Las Cruces,NM,True,attack,0,False
3918,2018-08-05,shot,gun,68,M,W,Van Buren,AR,False,attack,0,False
3912,2018-08-06,shot,knife,62,M,B,Las Vegas,NV,True,attack,0,True
3927,2018-08-06,shot,metal pipe,39,M,B,Atlanta,GA,False,attack,0,False
3928,2018-08-06,shot,gun,59,M,B,Philadelphia,PA,False,attack,0,False
3929,2018-08-07,shot,gun,24,M,W,Monroe County,IN,False,attack,0,True
3933,2018-08-07,shot,gun,42,M,H,Salt River Reservation,AZ,False,other,1,False
3934,2018-08-07,shot,vehicle,26,M,W,Shreveport,LA,False,other,1,False
3931,2018-08-08,shot,vehicle,24,M,W,Carthage,TN,False,attack,0,False
3936,2018-08-08,shot,chain,48,M,B,San Diego,CA,False,attack,0,False
3938,2018-08-08,shot,knife,37,M,O,Las Vegas,NV,True,attack,0,True
3940,2018-08-08,shot,knife,54,M,B,Omaha,NE,False,attack,0,False
3935,2018-08-09,shot,gun,48,M,B,Philadelphia,PA,False,attack,1,False
3937,2018-08-09,shot,gun,37,M,W,Durham,NC,True,attack,0,True
3950,2018-08-09,shot,gun,40,M,B,Landover,MD,False,other,1,False
3951,2018-08-09,shot,gun,28,M,B,Columbus,OH,False,attack,1,False
3952,2018-08-11,shot,gun,49,M,O,Akron,OH,True,attack,1,False
3954,2018-08-12,shot,knife,35,M,W,Hawkins,WI,True,undetermined,0,False
3955,2018-08-12,shot,gun,21,M,H,Los Angeles,CA,False,attack,1,False
3956,2018-08-12,shot,gun,40,M,B,Waynesboro,VA,False,attack,1,False
3953,2018-08-13,shot,gun,32,M,B,Oklahoma City,OK,False,attack,1,False
3964,2018-08-13,shot,gun,48,M,B,Milwaukee,WI,True,other,0,True
3965,2018-08-13,shot,gun,32,M,B,Richton Park,IL,False,attack,1,True
3966,2018-08-13,shot,gun,31,M,W,Creston,IA,True,other,0,False
3967,2018-08-14,shot,gun and knife,37,M,H,Fresno,CA,True,attack,0,True
3968,2018-08-16,shot,gun,58,M,W,Olustee,FL,False,attack,0,False
3974,2018-08-16,shot,knife,30,M,B,Wasilla,AK,False,attack,0,False
3977,2018-08-18,shot,gun,15,M,H,Ceres,CA,False,other,1,True
3984,2018-08-18,shot,knife,30,M,W,Los Angeles,CA,False,other,0,False
3982,2018-08-18,shot and Tasered,gun,28,M,H,Phoenix,AZ,False,other,1,False
3978,2018-08-19,shot,toy weapon,21,M,B,Bakersfield,CA,False,other,0,False
3980,2018-08-19,shot,gun,42,M,O,Spokane,WA,True,attack,0,False
3981,2018-08-19,shot,gun,33,M,B,Atlanta,GA,False,attack,0,False
3983,2018-08-19,shot,gun,37,M,W,Great Falls,MT,False,other,0,False
3985,2018-08-20,shot,vehicle,36,M,B,Philadelphia,PA,False,attack,1,False
3986,2018-08-20,shot,gun,38,M,W,Gonic,NH,False,attack,0,False
3988,2018-08-23,shot,vehicle,34,F,H,Los Lunas,NM,False,other,0,False
3993,2018-08-23,shot,sharp object,23,F,W,Columbus,OH,False,attack,0,False
3987,2018-08-24,shot,crossbow,44,M,W,Enoree,SC,True,attack,0,False
3989,2018-08-24,shot,toy weapon,20,M,B,Cincinnati,OH,False,attack,0,True
3994,2018-08-25,shot,gun,18,M,W,Montgomery County,VA,True,other,0,False
3995,2018-08-25,shot,gun,29,M,W,Manchester Township,PA,False,attack,0,False
3998,2018-08-25,shot,gun,37,F,W,Alamosa,CO,False,attack,1,False
3996,2018-08-26,shot,gun,41,F,W,Blacksburg,SC,True,attack,0,False
3990,2018-08-27,shot,gun and vehicle,25,M,W,Phoenix,AZ,False,attack,1,False
3991,2018-08-27,shot,gun,20,M,W,Phoenix,AZ,False,attack,0,False
4004,2018-08-27,shot,knife,34,M,W,Redding,CA,True,other,0,False
3999,2018-08-28,shot,unknown weapon,37,M,H,Tarboro,NC,False,other,0,False
4002,2018-08-28,shot,gun,18,M,W,Redlands,CA,True,attack,0,False
4000,2018-08-29,shot,gun,72,M,W,Washington Court House,OH,False,other,0,False
4001,2018-08-29,shot,vehicle,17,M,B,Houston,TX,False,attack,1,False
4005,2018-08-30,shot,gun,45,F,W,Beverly Hills,FL,False,attack,0,False
4006,2018-08-30,shot,toy weapon,49,F,H,Pasadena,CA,True,other,0,True
4010,2018-08-31,shot,gun,64,M,W,Floral City,FL,True,attack,0,False
4012,2018-08-31,shot,knife,36,M,W,Fairview,TN,True,other,0,False
